region_name,longitude,latitude,time_period,mmm,prob_dhw_4,prob_dhw_8,no_dhw_days_4,no_dhw_days_8,seas_sst_var,int_sst_var,trend_ann_sst,p_value
Polynesia,-144.31,-17.06,1985-2019,28.8838107249722,0,0,0,0,0.948,0.23,0.006,0.238
Polynesia,-144.3,-17.06,1985-2019,28.8697413444595,0,0,0,0,0.929,0.231,0.006,0.238
Polynesia,-143.26,-17.06,1985-2019,28.8345768647386,0,0,0,0,0.929,0.235,0.005,0.279
Polynesia,-143.25,-17.06,1985-2019,28.855455165112,0,0,0,0,0.945,0.235,0.005,0.283
Polynesia,-143.24,-17.06,1985-2019,28.8771658253404,0,0,0,0,0.961,0.235,0.005,0.286
Polynesia,-143.23,-17.06,1985-2019,28.9018905239676,0,0,0,0,0.976,0.235,0.005,0.29
Polynesia,-143.22,-17.06,1985-2019,28.9246244870924,0,0,0,0,0.991,0.235,0.005,0.294
Polynesia,-143.21,-17.06,1985-2019,28.9467968615031,0,0,0,0,1.004,0.235,0.005,0.299
Polynesia,-143.2,-17.06,1985-2019,28.9671354818838,0,0,0,0,1.016,0.235,0.005,0.303
Polynesia,-143.19,-17.06,1985-2019,28.98344191344,0,0,0,0,1.027,0.235,0.005,0.307
Polynesia,-143.18,-17.06,1985-2019,28.9995850155279,0,0,0,0,1.037,0.235,0.005,0.31
Polynesia,-143.17,-17.06,1985-2019,29.0149551481011,0,0,0,0,1.047,0.235,0.005,0.313
Polynesia,-143.16,-17.06,1985-2019,29.029607899601,0,0,0,0,1.057,0.236,0.005,0.316
Polynesia,-143.15,-17.06,1985-2019,29.0388226535189,0,0,0,0,1.067,0.236,0.005,0.318
Polynesia,-143.14,-17.06,1985-2019,29.0450892504626,0,0,0,0,1.074,0.236,0.005,0.32
Polynesia,-143.13,-17.06,1985-2019,29.0455287580919,0,0,0,0,1.08,0.236,0.005,0.322
Polynesia,-143.12,-17.06,1985-2019,29.0396678902299,0,0,0,0,1.082,0.236,0.005,0.323
Polynesia,-143.11,-17.06,1985-2019,29.028889566672,0,0,0,0,1.08,0.236,0.005,0.325
Polynesia,-143.1,-17.06,1985-2019,29.0091262131716,0,0,0,0,1.072,0.236,0.005,0.327
Polynesia,-143.09,-17.06,1985-2019,28.9784143481514,0,0,0,0,1.057,0.237,0.005,0.327
Polynesia,-143.08,-17.06,1985-2019,28.9410075235076,0,0,0,0,1.034,0.238,0.005,0.326
Polynesia,-143.07,-17.06,1985-2019,28.9010220632608,0,0,0,0,1.004,0.24,0.005,0.321
Polynesia,-143.06,-17.06,1985-2019,28.8632427866951,0,0,0,0,0.969,0.241,0.005,0.313
Polynesia,-149.55,-17.05,1985-2019,28.9793299045077,0,0,0,0,0.881,0.199,0.008,0.081
Polynesia,-149.54,-17.05,1985-2019,28.9859340504176,0,0,0,0,0.88,0.199,0.008,0.082
Polynesia,-144.39,-17.05,1985-2019,28.9371445217906,0,0,0,0,0.95,0.228,0.006,0.233
Polynesia,-144.38,-17.05,1985-2019,28.9437348146442,0,0,0,0,0.962,0.228,0.006,0.233
Polynesia,-144.37,-17.05,1985-2019,28.945296345262,0,0,0,0,0.971,0.228,0.006,0.233
Polynesia,-144.36,-17.05,1985-2019,28.9430190577538,0,0,0,0,0.975,0.228,0.006,0.235
Polynesia,-144.35,-17.05,1985-2019,28.9349550412593,0,0,0,0,0.975,0.228,0.006,0.236
Polynesia,-144.34,-17.05,1985-2019,28.9217523096801,0,0,0,0,0.969,0.228,0.006,0.237
Polynesia,-144.33,-17.05,1985-2019,28.9044645259866,0,0,0,0,0.959,0.229,0.006,0.237
Polynesia,-144.32,-17.05,1985-2019,28.8878192910447,0,0,0,0,0.945,0.229,0.006,0.237
Polynesia,-144.31,-17.05,1985-2019,28.8735931736506,0,0,0,0,0.93,0.23,0.006,0.237
Polynesia,-143.27,-17.05,1985-2019,28.8447930272349,0,0,0,0,0.93,0.235,0.006,0.275
Polynesia,-143.26,-17.05,1985-2019,28.8683522531208,0,0,0,0,0.948,0.235,0.006,0.278
Polynesia,-143.25,-17.05,1985-2019,28.8962618503293,0,0,0,0,0.966,0.235,0.005,0.283
Polynesia,-143.24,-17.05,1985-2019,28.9239038313753,0,0,0,0,0.984,0.235,0.005,0.287
Polynesia,-143.23,-17.05,1985-2019,28.9503763202094,0,0,0,0,1.001,0.235,0.005,0.289
Polynesia,-143.22,-17.05,1985-2019,28.975234480903,0,0,0,0,1.015,0.235,0.005,0.294
Polynesia,-143.21,-17.05,1985-2019,28.9952444321142,0,0,0,0,1.028,0.235,0.005,0.296
Polynesia,-143.2,-17.05,1985-2019,29.0136318687104,0,0,0,0,1.039,0.235,0.005,0.3
Polynesia,-143.19,-17.05,1985-2019,29.027618708038,0,0,0,0,1.049,0.235,0.005,0.304
Polynesia,-143.18,-17.05,1985-2019,29.0387132475546,0,0,0,0,1.057,0.235,0.005,0.308
Polynesia,-143.17,-17.05,1985-2019,29.0481210248186,0,0,0,0,1.065,0.236,0.005,0.309
Polynesia,-143.16,-17.05,1985-2019,29.0535219550533,0,0,0,0,1.072,0.236,0.005,0.311
Polynesia,-143.15,-17.05,1985-2019,29.0559056792777,0,0,0,0,1.078,0.236,0.005,0.314
Polynesia,-143.14,-17.05,1985-2019,29.0544825924714,0,0,0,0,1.082,0.236,0.005,0.316
Polynesia,-143.13,-17.05,1985-2019,29.0500704212247,0,0,0,0,1.085,0.236,0.005,0.319
Polynesia,-143.12,-17.05,1985-2019,29.0402818915524,0,0,0,0,1.085,0.236,0.005,0.32
Polynesia,-143.11,-17.05,1985-2019,29.0253563417077,0,0,0,0,1.081,0.236,0.005,0.324
Polynesia,-143.1,-17.05,1985-2019,29.0035582543479,0,0,0,0,1.072,0.237,0.005,0.325
Polynesia,-143.09,-17.05,1985-2019,28.9750398617423,0,0,0,0,1.057,0.237,0.005,0.328
Polynesia,-143.08,-17.05,1985-2019,28.9384610982017,0,0,0,0,1.035,0.238,0.005,0.328
Polynesia,-143.07,-17.05,1985-2019,28.8982528765269,0,0,0,0,1.004,0.24,0.005,0.322
Polynesia,-143.06,-17.05,1985-2019,28.8616051513869,0,0,0,0,0.97,0.241,0.005,0.315
Polynesia,-149.56,-17.04,1985-2019,28.9710498888359,0,0,0,0,0.882,0.2,0.008,0.08
Polynesia,-149.55,-17.04,1985-2019,28.9766674018628,0,0,0,0,0.883,0.2,0.008,0.081
Polynesia,-149.54,-17.04,1985-2019,28.9855435880564,0,0,0,0,0.882,0.2,0.008,0.082
Polynesia,-144.36,-17.04,1985-2019,28.9144457559069,0,0,0,0,0.945,0.229,0.006,0.236
Polynesia,-144.35,-17.04,1985-2019,28.9081645354433,0,0,0,0,0.945,0.229,0.006,0.237
Polynesia,-144.34,-17.04,1985-2019,28.8980313357205,0,0,0,0,0.941,0.229,0.006,0.237
Polynesia,-144.33,-17.04,1985-2019,28.8869506483386,0,0,0,0,0.934,0.229,0.006,0.238
Polynesia,-143.28,-17.04,1985-2019,28.8511351752291,0,0,0,0,0.93,0.236,0.006,0.271
Polynesia,-143.27,-17.04,1985-2019,28.8784624095256,0,0,0,0,0.949,0.236,0.006,0.273
Polynesia,-143.26,-17.04,1985-2019,28.9090944122341,0,0,0,0,0.968,0.236,0.006,0.278
Polynesia,-143.25,-17.04,1985-2019,28.939698095397,0,0,0,0,0.987,0.235,0.005,0.282
Polynesia,-143.24,-17.04,1985-2019,28.969380311632,0,0,0,0,1.005,0.235,0.005,0.285
Polynesia,-143.23,-17.04,1985-2019,28.9948834231139,0,0,0,0,1.021,0.235,0.005,0.289
Polynesia,-143.22,-17.04,1985-2019,29.0156559581767,0,0,0,0,1.035,0.235,0.005,0.291
Polynesia,-143.21,-17.04,1985-2019,29.0317996035189,0,0,0,0,1.047,0.235,0.005,0.294
Polynesia,-143.2,-17.04,1985-2019,29.0458089700699,0,0,0,0,1.056,0.235,0.005,0.297
Polynesia,-143.19,-17.04,1985-2019,29.0558328348783,0,0,0,0,1.065,0.236,0.005,0.301
Polynesia,-143.18,-17.04,1985-2019,29.0629632117909,0,0,0,0,1.072,0.236,0.005,0.304
Polynesia,-143.17,-17.04,1985-2019,29.0673297185241,0,0,0,0,1.077,0.236,0.005,0.306
Polynesia,-143.16,-17.04,1985-2019,29.0677391023254,0,0,0,0,1.082,0.236,0.005,0.307
Polynesia,-143.15,-17.04,1985-2019,29.0643535641807,0,0,0,0,1.085,0.236,0.005,0.309
Polynesia,-143.14,-17.04,1985-2019,29.057880979087,0,0,0,0,1.087,0.236,0.005,0.312
Polynesia,-143.13,-17.04,1985-2019,29.0494489571694,0,0,0,0,1.087,0.237,0.005,0.315
Polynesia,-143.12,-17.04,1985-2019,29.0366668318361,0,0,0,0,1.086,0.237,0.005,0.319
Polynesia,-143.11,-17.04,1985-2019,29.0198409761764,0,0,0,0,1.081,0.237,0.005,0.321
Polynesia,-143.1,-17.04,1985-2019,28.9982250144623,0,0,0,0,1.072,0.237,0.005,0.324
Polynesia,-143.09,-17.04,1985-2019,28.9684474125219,0,0,0,0,1.056,0.238,0.005,0.326
Polynesia,-143.08,-17.04,1985-2019,28.9338703592016,0,0,0,0,1.034,0.239,0.005,0.327
Polynesia,-143.07,-17.04,1985-2019,28.8956839773452,0,0,0,0,1.005,0.24,0.005,0.322
Polynesia,-143.06,-17.04,1985-2019,28.8589142683184,0,0,0,0,0.971,0.241,0.005,0.314
Polynesia,-149.6,-17.03,1985-2019,28.9737786846426,0,0,0,0,0.873,0.202,0.008,0.083
Polynesia,-149.59,-17.03,1985-2019,28.9679785942264,0,0,0,0,0.876,0.202,0.008,0.082
Polynesia,-149.58,-17.03,1985-2019,28.9664070286809,0,0,0,0,0.879,0.201,0.008,0.081
Polynesia,-149.57,-17.03,1985-2019,28.9678020558407,0,0,0,0,0.882,0.201,0.008,0.08
Polynesia,-149.56,-17.03,1985-2019,28.971385391126,0,0,0,0,0.884,0.2,0.008,0.081
Polynesia,-149.55,-17.03,1985-2019,28.9781637698748,0,0,0,0,0.885,0.2,0.008,0.082
Polynesia,-149.54,-17.03,1985-2019,28.9870862295699,0,0,0,0,0.884,0.2,0.008,0.084
Polynesia,-149.53,-17.03,1985-2019,28.9959406742951,0,0,0,0,0.881,0.2,0.008,0.086
Polynesia,-143.29,-17.03,1985-2019,28.8545490007972,0.03,0,37,0,0.929,0.237,0.006,0.268
Polynesia,-143.28,-17.03,1985-2019,28.8836148730786,0.03,0,52,0,0.948,0.237,0.006,0.271
Polynesia,-143.27,-17.03,1985-2019,28.9170692025575,0,0,0,0,0.969,0.236,0.006,0.274
Polynesia,-143.26,-17.03,1985-2019,28.9505970642284,0,0,0,0,0.989,0.236,0.006,0.278
Polynesia,-143.25,-17.03,1985-2019,28.9821561790076,0,0,0,0,1.007,0.236,0.005,0.281
Polynesia,-143.24,-17.03,1985-2019,29.008649090169,0,0,0,0,1.024,0.236,0.005,0.284
Polynesia,-143.23,-17.03,1985-2019,29.0302167144137,0,0,0,0,1.038,0.236,0.005,0.286
Polynesia,-143.22,-17.03,1985-2019,29.0461273753827,0,0,0,0,1.05,0.236,0.005,0.289
Polynesia,-143.21,-17.03,1985-2019,29.0580835347644,0,0,0,0,1.06,0.236,0.005,0.292
Polynesia,-143.2,-17.03,1985-2019,29.0660085141048,0,0,0,0,1.068,0.236,0.005,0.294
Polynesia,-143.19,-17.03,1985-2019,29.0721062671566,0,0,0,0,1.075,0.236,0.005,0.297
Polynesia,-143.18,-17.03,1985-2019,29.0752386115305,0,0,0,0,1.081,0.236,0.005,0.3
Polynesia,-143.17,-17.03,1985-2019,29.0754885044194,0,0,0,0,1.085,0.236,0.005,0.301
Polynesia,-143.16,-17.03,1985-2019,29.0722586924061,0,0,0,0,1.088,0.237,0.005,0.303
Polynesia,-143.13,-17.03,1985-2019,29.0448099969261,0,0,0,0,1.088,0.237,0.005,0.312
Polynesia,-143.12,-17.03,1985-2019,29.030082014939,0,0,0,0,1.085,0.237,0.005,0.315
Polynesia,-143.11,-17.03,1985-2019,29.0123680781901,0,0,0,0,1.079,0.238,0.005,0.318
Polynesia,-143.1,-17.03,1985-2019,28.9897056626278,0,0,0,0,1.069,0.238,0.005,0.321
Polynesia,-143.09,-17.03,1985-2019,28.9609408326015,0,0,0,0,1.054,0.239,0.005,0.323
Polynesia,-143.08,-17.03,1985-2019,28.9283206953079,0,0,0,0,1.033,0.239,0.005,0.323
Polynesia,-143.07,-17.03,1985-2019,28.8921008900339,0,0,0,0,1.004,0.24,0.005,0.319
Polynesia,-143.06,-17.03,1985-2019,28.855681866408,0,0,0,0,0.971,0.242,0.005,0.311
Polynesia,-149.6,-17.02,1985-2019,28.9736156440931,0,0,0,0,0.872,0.203,0.008,0.084
Polynesia,-149.59,-17.02,1985-2019,28.9688258714825,0,0,0,0,0.876,0.202,0.008,0.083
Polynesia,-149.58,-17.02,1985-2019,28.9682336858644,0,0,0,0,0.88,0.202,0.008,0.082
Polynesia,-149.57,-17.02,1985-2019,28.9698031709819,0,0,0,0,0.884,0.201,0.008,0.082
Polynesia,-149.56,-17.02,1985-2019,28.9756342602778,0,0,0,0,0.887,0.201,0.008,0.083
Polynesia,-149.55,-17.02,1985-2019,28.9812701988303,0,0,0,0,0.887,0.201,0.008,0.084
Polynesia,-149.54,-17.02,1985-2019,28.9891643844431,0,0,0,0,0.885,0.201,0.008,0.086
Polynesia,-149.53,-17.02,1985-2019,28.9969890604702,0,0,0,0,0.882,0.201,0.008,0.088
Polynesia,-143.3,-17.02,1985-2019,28.8554589865503,0.03,0,51,0,0.927,0.237,0.006,0.264
Polynesia,-143.29,-17.02,1985-2019,28.8878073303486,0.03,0,52,0,0.947,0.237,0.006,0.267
Polynesia,-143.28,-17.02,1985-2019,28.9220603055026,0.03,0,52,0,0.968,0.237,0.006,0.271
Polynesia,-143.27,-17.02,1985-2019,28.9575195799628,0.03,0,52,0,0.989,0.237,0.006,0.274
Polynesia,-143.26,-17.02,1985-2019,28.9900344237292,0,0,0,0,1.008,0.236,0.006,0.278
Polynesia,-143.25,-17.02,1985-2019,29.0185990952761,0,0,0,0,1.025,0.236,0.005,0.28
Polynesia,-143.24,-17.02,1985-2019,29.041181704656,0,0,0,0,1.039,0.236,0.005,0.283
Polynesia,-143.23,-17.02,1985-2019,29.05781146677,0,0,0,0,1.052,0.236,0.005,0.285
Polynesia,-143.22,-17.02,1985-2019,29.0683534669262,0,0,0,0,1.062,0.237,0.005,0.286
Polynesia,-143.21,-17.02,1985-2019,29.0752534023033,0,0,0,0,1.07,0.237,0.005,0.289
Polynesia,-143.2,-17.02,1985-2019,29.079228645736,0,0,0,0,1.077,0.237,0.005,0.29
Polynesia,-143.19,-17.02,1985-2019,29.0802072222796,0,0,0,0,1.082,0.237,0.005,0.292
Polynesia,-143.18,-17.02,1985-2019,29.0793009359112,0,0,0,0,1.086,0.237,0.005,0.295
Polynesia,-143.17,-17.02,1985-2019,29.0772020306002,0,0,0,0,1.089,0.237,0.005,0.297
Polynesia,-143.16,-17.02,1985-2019,29.0708673512898,0,0,0,0,1.09,0.237,0.005,0.298
Polynesia,-143.15,-17.02,1985-2019,29.062524110088,0,0,0,0,1.09,0.237,0.005,0.3
Polynesia,-143.14,-17.02,1985-2019,29.0509849024631,0,0,0,0,1.089,0.238,0.005,0.305
Polynesia,-143.13,-17.02,1985-2019,29.0374307691986,0,0,0,0,1.086,0.238,0.005,0.308
Polynesia,-143.12,-17.02,1985-2019,29.020915985973,0,0,0,0,1.082,0.238,0.005,0.31
Polynesia,-143.11,-17.02,1985-2019,29.0010926681551,0,0,0,0,1.075,0.238,0.005,0.313
Polynesia,-143.1,-17.02,1985-2019,28.9784369999965,0,0,0,0,1.065,0.239,0.005,0.315
Polynesia,-143.09,-17.02,1985-2019,28.951748222375,0,0,0,0,1.05,0.239,0.005,0.317
Polynesia,-143.08,-17.02,1985-2019,28.9210331695632,0,0,0,0,1.029,0.24,0.005,0.317
Polynesia,-143.07,-17.02,1985-2019,28.8874495575313,0,0,0,0,1.002,0.241,0.005,0.314
Polynesia,-143.06,-17.02,1985-2019,28.8541591970011,0,0,0,0,0.97,0.242,0.005,0.307
Polynesia,-143.05,-17.02,1985-2019,28.8268353471794,0,0,0,0,0.939,0.243,0.005,0.301
Polynesia,-149.6,-17.01,1985-2019,28.9773543564207,0,0,0,0,0.872,0.203,0.008,0.085
Polynesia,-149.59,-17.01,1985-2019,28.9735958923566,0,0,0,0,0.876,0.203,0.008,0.085
Polynesia,-149.58,-17.01,1985-2019,28.9732032985407,0,0,0,0,0.88,0.202,0.008,0.084
Polynesia,-149.57,-17.01,1985-2019,28.9758585658589,0,0,0,0,0.884,0.202,0.008,0.084
Polynesia,-149.56,-17.01,1985-2019,28.9816703554991,0,0,0,0,0.887,0.201,0.008,0.085
Polynesia,-149.55,-17.01,1985-2019,28.9862801777522,0,0,0,0,0.888,0.201,0.008,0.086
Polynesia,-149.54,-17.01,1985-2019,28.9919789313735,0,0,0,0,0.885,0.201,0.008,0.088
Polynesia,-149.53,-17.01,1985-2019,28.9978850935246,0,0,0,0,0.882,0.201,0.008,0.09
Polynesia,-143.31,-17.01,1985-2019,28.854486765994,0.03,0,51,0,0.922,0.238,0.006,0.261
Polynesia,-143.3,-17.01,1985-2019,28.8865823678885,0.03,0,38,0,0.943,0.238,0.006,0.263
Polynesia,-143.29,-17.01,1985-2019,28.9240460516226,0.03,0,52,0,0.965,0.238,0.006,0.267
Polynesia,-143.28,-17.01,1985-2019,28.960290201266,0.03,0,38,0,0.986,0.237,0.006,0.27
Polynesia,-143.27,-17.01,1985-2019,28.9937107740073,0,0,0,0,1.007,0.237,0.006,0.273
Polynesia,-143.26,-17.01,1985-2019,29.0233984785847,0,0,0,0,1.024,0.237,0.006,0.277
Polynesia,-143.25,-17.01,1985-2019,29.0469997341976,0,0,0,0,1.039,0.237,0.005,0.28
Polynesia,-143.24,-17.01,1985-2019,29.0635329410889,0,0,0,0,1.052,0.237,0.005,0.281
Polynesia,-143.23,-17.01,1985-2019,29.0749128679494,0,0,0,0,1.062,0.237,0.005,0.283
Polynesia,-143.22,-17.01,1985-2019,29.0814847566097,0,0,0,0,1.07,0.237,0.005,0.284
Polynesia,-143.21,-17.01,1985-2019,29.0854275971194,0,0,0,0,1.077,0.237,0.005,0.286
Polynesia,-143.2,-17.01,1985-2019,29.0852854498826,0,0,0,0,1.082,0.237,0.005,0.287
Polynesia,-143.19,-17.01,1985-2019,29.0833615906625,0,0,0,0,1.086,0.237,0.005,0.289
Polynesia,-143.18,-17.01,1985-2019,29.0790628039559,0,0,0,0,1.089,0.238,0.005,0.29
Polynesia,-143.16,-17.01,1985-2019,29.0645362712776,0,0,0,0,1.09,0.238,0.005,0.293
Polynesia,-143.15,-17.01,1985-2019,29.0541346442308,0,0,0,0,1.089,0.238,0.005,0.296
Polynesia,-143.14,-17.01,1985-2019,29.0405080425349,0,0,0,0,1.086,0.238,0.005,0.299
Polynesia,-143.13,-17.01,1985-2019,29.0254676991278,0,0,0,0,1.082,0.239,0.005,0.302
Polynesia,-143.12,-17.01,1985-2019,29.0069217095327,0,0,0,0,1.076,0.239,0.005,0.304
Polynesia,-143.11,-17.01,1985-2019,28.9873033583082,0,0,0,0,1.068,0.239,0.005,0.306
Polynesia,-143.1,-17.01,1985-2019,28.9635581007169,0,0,0,0,1.056,0.24,0.005,0.308
Polynesia,-143.09,-17.01,1985-2019,28.9378449650308,0,0,0,0,1.041,0.24,0.005,0.31
Polynesia,-143.08,-17.01,1985-2019,28.9099699024136,0,0,0,0,1.021,0.241,0.005,0.311
Polynesia,-143.07,-17.01,1985-2019,28.8793185188508,0,0,0,0,0.995,0.241,0.005,0.308
Polynesia,-143.06,-17.01,1985-2019,28.8489706640041,0,0,0,0,0.965,0.242,0.005,0.302
Polynesia,-143.05,-17.01,1985-2019,28.8248533658572,0,0,0,0,0.935,0.243,0.005,0.295
Polynesia,-149.59,-17,1985-2019,28.9815346323375,0,0,0,0,0.874,0.204,0.008,0.086
Polynesia,-149.58,-17,1985-2019,28.9812134560729,0,0,0,0,0.878,0.203,0.008,0.086
Polynesia,-149.57,-17,1985-2019,28.9828548190609,0,0,0,0,0.882,0.203,0.008,0.087
Polynesia,-149.56,-17,1985-2019,28.986531004053,0,0,0,0,0.885,0.202,0.008,0.088
Polynesia,-149.55,-17,1985-2019,28.9913136883928,0,0,0,0,0.886,0.202,0.008,0.089
Polynesia,-149.54,-17,1985-2019,28.9950665430328,0,0,0,0,0.883,0.202,0.008,0.091
Polynesia,-149.53,-17,1985-2019,29.0011883750985,0,0,0,0,0.88,0.202,0.008,0.092
Polynesia,-144.68,-17,1985-2019,28.8217545377148,0,0,0,0,0.9,0.231,0.006,0.25
Polynesia,-144.67,-17,1985-2019,28.8213043875356,0,0,0,0,0.901,0.231,0.006,0.251
Polynesia,-144.66,-17,1985-2019,28.8202565573715,0,0,0,0,0.902,0.231,0.006,0.251
Polynesia,-144.65,-17,1985-2019,28.8169559162941,0,0,0,0,0.902,0.231,0.006,0.252
Polynesia,-144.64,-17,1985-2019,28.8128921351237,0,0,0,0,0.901,0.23,0.006,0.252
Polynesia,-144.63,-17,1985-2019,28.808857490915,0,0,0,0,0.898,0.23,0.006,0.253
Polynesia,-143.32,-17,1985-2019,28.848712444064,0.03,0,52,0,0.916,0.239,0.006,0.259
Polynesia,-143.31,-17,1985-2019,28.8807330444339,0.03,0,52,0,0.936,0.239,0.006,0.259
Polynesia,-143.3,-17,1985-2019,28.9179467129218,0.03,0,52,0,0.958,0.238,0.006,0.261
Polynesia,-143.29,-17,1985-2019,28.9573240938256,0.03,0,40,0,0.981,0.238,0.006,0.265
Polynesia,-143.28,-17,1985-2019,28.9926409433975,0.03,0,39,0,1.003,0.238,0.006,0.268
Polynesia,-143.27,-17,1985-2019,29.0231707056103,0.03,0,41,0,1.022,0.237,0.006,0.272
Polynesia,-143.26,-17,1985-2019,29.0478183530245,0.03,0,48,0,1.038,0.237,0.006,0.275
Polynesia,-143.25,-17,1985-2019,29.0652919872619,0.03,0,39,0,1.051,0.237,0.005,0.278
Polynesia,-143.24,-17,1985-2019,29.0776928923372,0,0,0,0,1.061,0.238,0.005,0.279
Polynesia,-143.23,-17,1985-2019,29.0851616810954,0,0,0,0,1.07,0.238,0.005,0.28
Polynesia,-143.22,-17,1985-2019,29.0888280438592,0,0,0,0,1.076,0.238,0.005,0.281
Polynesia,-143.21,-17,1985-2019,29.0896616938521,0,0,0,0,1.081,0.238,0.005,0.282
Polynesia,-143.2,-17,1985-2019,29.086524750113,0,0,0,0,1.085,0.238,0.005,0.284
Polynesia,-143.19,-17,1985-2019,29.082261445442,0,0,0,0,1.088,0.238,0.005,0.286
Polynesia,-143.18,-17,1985-2019,29.0749584277178,0,0,0,0,1.089,0.238,0.005,0.287
Polynesia,-143.17,-17,1985-2019,29.065654510811,0,0,0,0,1.089,0.239,0.005,0.288
Polynesia,-143.15,-17,1985-2019,29.0416804829431,0,0,0,0,1.085,0.239,0.005,0.292
Polynesia,-143.13,-17,1985-2019,29.0094160862166,0,0,0,0,1.074,0.24,0.005,0.297
Polynesia,-143.12,-17,1985-2019,28.9889097440313,0,0,0,0,1.066,0.24,0.005,0.299
Polynesia,-143.1,-17,1985-2019,28.9415551818944,0,0,0,0,1.043,0.241,0.005,0.301
Polynesia,-143.09,-17,1985-2019,28.9156719433621,0,0,0,0,1.026,0.241,0.005,0.302
Polynesia,-143.08,-17,1985-2019,28.8898627251753,0,0,0,0,1.006,0.242,0.005,0.303
Polynesia,-143.07,-17,1985-2019,28.8632163131522,0,0,0,0,0.981,0.242,0.005,0.301
Polynesia,-143.06,-17,1985-2019,28.8378454293572,0,0,0,0,0.953,0.243,0.005,0.295
Polynesia,-143.05,-17,1985-2019,28.8165389142813,0,0,0,0,0.926,0.244,0.005,0.288
Polynesia,-149.59,-16.99,1985-2019,28.9925939686389,0,0,0,0,0.872,0.204,0.008,0.089
Polynesia,-149.58,-16.99,1985-2019,28.9901734123744,0,0,0,0,0.875,0.204,0.008,0.088
Polynesia,-149.57,-16.99,1985-2019,28.9898121636386,0,0,0,0,0.878,0.204,0.008,0.089
Polynesia,-149.56,-16.99,1985-2019,28.9914882326518,0,0,0,0,0.88,0.203,0.008,0.09
Polynesia,-149.55,-16.99,1985-2019,28.9955384519722,0,0,0,0,0.881,0.203,0.008,0.091
Polynesia,-149.54,-16.99,1985-2019,28.9994683631831,0,0,0,0,0.88,0.203,0.008,0.093
Polynesia,-149.53,-16.99,1985-2019,29.0035027861001,0,0,0,0,0.878,0.203,0.008,0.094
Polynesia,-144.71,-16.99,1985-2019,28.8339590702103,0,0,0,0,0.902,0.233,0.006,0.246
Polynesia,-144.7,-16.99,1985-2019,28.8380342032523,0,0,0,0,0.907,0.232,0.006,0.248
Polynesia,-144.69,-16.99,1985-2019,28.8411718849622,0,0,0,0,0.911,0.232,0.006,0.25
Polynesia,-144.68,-16.99,1985-2019,28.8434281377722,0,0,0,0,0.914,0.231,0.006,0.252
Polynesia,-144.67,-16.99,1985-2019,28.8451603097083,0,0,0,0,0.916,0.231,0.006,0.253
Polynesia,-144.66,-16.99,1985-2019,28.8451506249148,0,0,0,0,0.917,0.231,0.006,0.255
Polynesia,-144.65,-16.99,1985-2019,28.8420930836291,0,0,0,0,0.917,0.231,0.006,0.256
Polynesia,-144.64,-16.99,1985-2019,28.8347613470585,0,0,0,0,0.915,0.231,0.006,0.257
Polynesia,-144.63,-16.99,1985-2019,28.8264570676148,0,0,0,0,0.912,0.23,0.006,0.257
Polynesia,-144.62,-16.99,1985-2019,28.818826415602,0,0,0,0,0.908,0.23,0.006,0.257
Polynesia,-144.61,-16.99,1985-2019,28.8106721389772,0,0,0,0,0.902,0.23,0.006,0.257
Polynesia,-143.32,-16.99,1985-2019,28.8691820351776,0.03,0,43,0,0.926,0.239,0.006,0.257
Polynesia,-143.31,-16.99,1985-2019,28.9062408550303,0.03,0,53,0,0.949,0.239,0.006,0.257
Polynesia,-143.3,-16.99,1985-2019,28.9465229030087,0.03,0,53,0,0.972,0.239,0.006,0.259
Polynesia,-143.29,-16.99,1985-2019,28.9837534357178,0.03,0,40,0,0.995,0.238,0.006,0.261
Polynesia,-143.28,-16.99,1985-2019,29.0161181328522,0.03,0,41,0,1.016,0.238,0.006,0.264
Polynesia,-143.27,-16.99,1985-2019,29.0427156969817,0.03,0,41,0,1.033,0.238,0.006,0.268
Polynesia,-143.26,-16.99,1985-2019,29.0622853753262,0.03,0,41,0,1.047,0.238,0.006,0.272
Polynesia,-143.25,-16.99,1985-2019,29.075478823166,0.03,0,39,0,1.059,0.238,0.006,0.274
Polynesia,-143.24,-16.99,1985-2019,29.0838421075578,0,0,0,0,1.067,0.238,0.006,0.276
Polynesia,-143.23,-16.99,1985-2019,29.0883714764774,0,0,0,0,1.074,0.239,0.005,0.276
Polynesia,-143.22,-16.99,1985-2019,29.0890273272869,0,0,0,0,1.079,0.239,0.005,0.278
Polynesia,-143.21,-16.99,1985-2019,29.0879733509464,0,0,0,0,1.083,0.239,0.005,0.28
Polynesia,-143.2,-16.99,1985-2019,29.0834700888121,0,0,0,0,1.086,0.239,0.005,0.281
Polynesia,-143.19,-16.99,1985-2019,29.0760735947473,0,0,0,0,1.088,0.239,0.005,0.283
Polynesia,-143.18,-16.99,1985-2019,29.0656272504008,0,0,0,0,1.088,0.239,0.005,0.285
Polynesia,-143.17,-16.99,1985-2019,29.054349821968,0,0,0,0,1.086,0.24,0.005,0.286
Polynesia,-143.16,-16.99,1985-2019,29.0408856396446,0,0,0,0,1.083,0.24,0.005,0.288
Polynesia,-143.15,-16.99,1985-2019,29.0256431932756,0,0,0,0,1.078,0.24,0.005,0.289
