"site","quadrat","ID","spec_1","ID_1","area_1","spec_2","ID_2","area_2","state","rel_change","comparison","dia"
"E2B","2","53","Pocillopora","14  ",0.92,NA,NA,0,"died",NA,"2020_2022",1.0823032759612
"E2B","2","54","Acropora","18  ",3.29,"Acropora","3",19.29,"survived",4.86322188449848,"2020_2022",2.04669443302577
"E2B","2","55","Acropora","19  ",1.28,"Acropora","4",10.97,"survived",7.5703125,"2020_2022",1.27661529728458
"E2B","2","56","Pocillopora","21  ",1.02,"Pocillopora","2",7.3,"survived",6.15686274509804,"2020_2022",1.1396070970426
"E2B","2","57","Acropora","23  ",3.68,NA,NA,0,"died",NA,"2020_2022",2.1646065519224
"E2B","20","0","Pocillopora","0  3  ",202.26,NA,"",0,"died",NA,"2020_2022",16.0475988957269
"E2B","20","1","Pocillopora","2  ",30.52,NA,"",0,"died",NA,"2020_2022",6.23372047057912
"E2B","20","4","Pocillopora","4  5  ",37.86,NA,"",0,"died",NA,"2020_2022",6.94297120573557
"E2B","20","5","Pocillopora","8  9  38  ",16.11,"Pocillopora","7  ",16.31,"survived",0.0124146492861576,"2020_2022",4.52900530643137
"E2B","20","11","Pocillopora","10  ",115.39,NA,"",0,"died",NA,"2020_2022",12.1210193905872
"E2B","20","12","Pocillopora","7  ",158.59,NA,"",0,"died",NA,"2020_2022",14.2099633848772
"E2B","20","13","Pocillopora","1  ",188.35,"Pocillopora","0  1  3  4  5  ",13.46,"died",-0.928537297584284,"2020_2022",15.4859506731381
"E2B","20","15","Pocillopora","13  ",14.92,NA,"",0,"died",NA,"2020_2022",4.35852429240088
"E2B","20","17","Pocillopora","12  ",96.08,"Pocillopora","8  ",130.56,"survived",0.358867610324729,"2020_2022",11.0604184124361
"E2B","20","18","Pocillopora","11  ",84.95,NA,"",0,"died",NA,"2020_2022",10.4000816980085
"E2B","20","22","Pocillopora","24  27  28  29  33  ",483.57,"Pocillopora","19  ",146.76,"survived",-0.696507227495502,"2020_2022",24.8133118838978
"E2B","20","24","Pocillopora","21  ",207,"Pocillopora","17  ",17.75,"died",-0.914251207729469,"2020_2022",16.234549139418
"E2B","20","25","Pocillopora","14  15  16  ",10.04,NA,"",0,"died",NA,"2020_2022",3.5753776065111
"E2B","20","26","Pocillopora","22  23  26  ",41.95,NA,"",0,"died",NA,"2020_2022",7.30837867804071
"E2B","20","27","Pocillopora","19  20  ",358.61,"Pocillopora","25  ",278.46,"survived",-0.223501854382198,"2020_2022",21.36811721087
"E2B","20","28","Pocillopora","18  ",288.53,"Pocillopora","14  15  16  ",6.96,"died",-0.975877725019929,"2020_2022",19.166841311036
"E2B","20","31","Pocillopora","31  ",108.14,"Pocillopora","20  ",142.33,"survived",0.316164231551692,"2020_2022",11.7340583076641
"E2B","20","33","Pocillopora","32  ",48.67,NA,"",0,"died",NA,"2020_2022",7.87201172777711
"E2B","20","34","Acropora","25  ",68.9,NA,"",0,"died",NA,"2020_2022",9.36622680871293
"E2B","20","35","Pocillopora","17  ",30.71,NA,"",0,"died",NA,"2020_2022",6.2530941476054
"E2B","20","38","Pocillopora","6  ",47.99,NA,"",0,"died",NA,"2020_2022",7.81682581050905
"E2B","20","39","Acropora","30  ",4.77,"Acropora","21  ",10.98,"survived",1.30188679245283,"2020_2022",2.46441729996905
"E2B","20","40","Pocillopora","34  ",7.37,"Pocillopora","11  ",18.93,"survived",1.5685210312076,"2020_2022",3.06329486740962
"E2B","20","41","Pocillopora","35  ",0.4,"Pocillopora","12  ",3.94,"survived",8.85,"2020_2022",0.713649646461108
"E2B","20","42","Pocillopora","36  ",1.6,NA,"",0,"died",NA,"2020_2022",1.42729929292222
"E2B","20","43","Pocillopora","37  ",3.8,"Pocillopora","10  ",6.79,"survived",0.786842105263158,"2020_2022",2.19961593692936
"E2B","20","44","Acropora","39  ",4.9,"Acropora","6  ",10.73,"survived",1.18979591836735,"2020_2022",2.49777376261388
"E2B","3","7","Pocillopora","11  ",154.99,NA,"",0,"died",NA,"2020_2022",14.0477541635132
"E2B","3","8","Pocillopora","0  1  ",144.44,"Pocillopora","4  ",128.8,"survived",-0.10828025477707,"2020_2022",13.5612211781073
"E2B","3","23","Pocillopora","8  ",65.36,NA,"",0,"died",NA,"2020_2022",9.12244137519613
"E2B","3","24","Pocillopora","9  ",75.61,NA,"",0,"died",NA,"2020_2022",9.81170943197085
"E2B","3","25","Acropora","6  ",31.89,"Acropora","10  ",19.2,"survived",-0.397930385700847,"2020_2022",6.37209612934428
"E2B","3","28","Pocillopora","5  ",101.43,"Pocillopora","11  12  ",22.82,"survived",-0.775017253278123,"2020_2022",11.3641843975926
"E2B","3","30","Pocillopora","4  ",106.37,NA,"",0,"died",NA,"2020_2022",11.6376325072361
"E2B","3","31","Pocillopora","2  15  16  17  ",154.56,"Pocillopora","5  6  7  ",151.8,"survived",-0.0178571428571428,"2020_2022",14.0282537770838
"E2B","3","34","Pocillopora","3  ",73.21,"Pocillopora","9  ",9.17,"survived",-0.87474388744707,"2020_2022",9.65473288444902
"E2B","3","38","Pocillopora","12  ",3.61,NA,"",0,"died",NA,"2020_2022",2.14392041748147
"E2B","3","39","Pocillopora","7  ",7.68,"Pocillopora","8  ",32.36,"survived",3.21354166666667,"2020_2022",3.12705607617869
"E2B","3","40","Pocillopora","10  ",3.28,NA,"",0,"died",NA,"2020_2022",2.04358158798012
"E2B","3","41","Pocillopora","13  ",1.25,NA,"",0,"died",NA,"2020_2022",1.26156626101008
"E2B","3","42","Acropora","14  ",3.01,"Acropora","2  ",7.88,"survived",1.61794019933555,"2020_2022",1.95766468774733
"E2B","3","43","Pocillopora","18  ",1.79,"Pocillopora","3  ",8.73,"survived",3.87709497206704,"2020_2022",1.50966843547712
"E2B","3","44","Pocillopora","19  ",1.24,NA,"",0,"died",NA,"2020_2022",1.25650986286284
"E2B","4","0","Pocillopora","0",237.63,NA,"",0,"died",NA,"2020_2022",17.394249423744
"E2B","4","11","Acropora","1",64.01,NA,"",0,"died",NA,"2020_2022",9.02773854619737
"E2B","4","14","Pocillopora","4",294.6,"Pocillopora","4  5  6  7  ",106.52,"survived",-0.638424983027834,"2020_2022",19.3674048307712
"E2B","4","15","Pocillopora","2",64.57,NA,"",0,"died",NA,"2020_2022",9.06714273647159
"E2B","4","16","Pocillopora","5",20.32,NA,"",0,"died",NA,"2020_2022",5.08647496297962
"E2B","4","22","Pocillopora","11",378.42,"Pocillopora","8  ",231.82,"survived",-0.387400243116114,"2020_2022",21.9503828786352
"E2B","4","43","Acropora","8",31.05,"Acropora","11  ",75.88,"survived",1.44380032206119,"2020_2022",6.2876138450152
"E2B","4","44","Acropora","7",11.13,"Acropora","12  ",33.92,"survived",2.04761904761905,"2020_2022",3.76445960702228
"E2B","4","45","Pocillopora","6",9.4,NA,"",0,"died",NA,"2020_2022",3.4595450164018
"E2B","4","46","Acropora","3",1.37,NA,"",0,"died",NA,"2020_2022",1.32073395363607
"E2B","4","47","Acropora","9",11.07,"Acropora","10  ",16.2,"survived",0.463414634146341,"2020_2022",3.75429910372339
"E2B","4","48","Pocillopora","10",4.03,"Pocillopora","9  ",17.71,"survived",3.39454094292804,"2020_2022",2.2652053693391
"E2B","4","49","Acropora","15",4.61,NA,"",0,"died",NA,"2020_2022",2.42273281672352
"E2B","4","50","Acropora","16",3.79,"Acropora","13  ",16.89,"survived",3.45646437994723,"2020_2022",2.19671979882421
"E2B","5","0","Pocillopora","5  7  ",108.66,NA,NA,0,"died",NA,"2020_2022",11.762236561595
"E2B","5","1","Pocillopora","26  ",17.65,NA,NA,0,"died",NA,"2020_2022",4.74053562000916
"E2B","5","2","Pocillopora","27  ",15.98,NA,NA,0,"died",NA,"2020_2022",4.51069483836669
"E2B","5","3","Pocillopora","31  ",14.26,NA,NA,0,"died",NA,"2020_2022",4.26103225849364
"E2B","5","6","Pocillopora","25  ",53.54,"Pocillopora","9",60.15,"survived",0.123459096002988,"2020_2022",8.25646687301055
"E2B","5","8","Pocillopora","3  4  ",169.14,NA,NA,0,"died",NA,"2020_2022",14.6750038022654
"E2B","5","16","Pocillopora","1  ",53.38,NA,NA,0,"died",NA,"2020_2022",8.24412074741528
"E2B","5","17","Pocillopora","0  ",148.8,"Pocillopora","4",69.29,"survived",-0.534341397849462,"2020_2022",13.764375912354
"E2B","5","24","Pocillopora","9  ",38.8,NA,NA,0,"died",NA,"2020_2022",7.02863388829752
"E2B","5","31","Pocillopora","30  ",54.27,NA,NA,0,"died",NA,"2020_2022",8.31256338879754
"E2B","5","33","Pocillopora","12  ",101.81,NA,NA,0,"died",NA,"2020_2022",11.3854520353602
"E2B","5","37","Acropora","11  ",263.44,NA,NA,0,"died",NA,"2020_2022",18.3145359118115
"E2B","5","39","Pocillopora","15  16  17  ",210.38,NA,NA,0,"died",NA,"2020_2022",16.3665553926715
"E2B","5","40","Pocillopora","18  ",188.05,NA,NA,0,"died",NA,"2020_2022",15.4736129067341
"E2B","5","41","Pocillopora","14  ",195.22,"Pocillopora","7",64.48,"survived",-0.669705972748694,"2020_2022",15.7658435842551
"E2B","5","49","Acropora","13  ",169.69,"Acropora","10",177.46,"survived",0.0457893806352762,"2020_2022",14.6988441159878
"E2B","5","55","Pocillopora","24  ",114.34,"Pocillopora","8",109.12,"survived",-0.0456533146755291,"2020_2022",12.0657452958787
"E2B","5","56","Pocillopora","23  ",100.33,NA,NA,0,"died",NA,"2020_2022",11.3023945924427
"E2B","5","57","Pocillopora","19  20  ",156.42,NA,NA,0,"died",NA,"2020_2022",14.1124104811146
"E2B","5","58","Pocillopora","22  ",6.68,NA,NA,0,"died",NA,"2020_2022",2.91637448878413
"E2B","5","63","Pocillopora","10  ",79.7,NA,NA,0,"died",NA,"2020_2022",10.0735888200478
"E2B","5","65","Acropora","2  ",29.11,"Acropora","5",2.55,"died",-0.912401236688423,"2020_2022",6.08802128340897
"E2B","5","66","Acropora","6  ",11.09,"Acropora","3",20.14,"survived",0.81605049594229,"2020_2022",3.75768899073792
"E2B","5","67","Acropora","8  ",5.94,"Acropora","1",21.4,"survived",2.6026936026936,"2020_2022",2.75009870654252
"E2B","5","68","Acropora","21  ",7.74,NA,NA,0,"died",NA,"2020_2022",3.1392473741727
"E2B","5","69","Pocillopora","28  ",4.78,NA,NA,0,"died",NA,"2020_2022",2.46699919412919
"E2B","5","70","Pocillopora","29  ",3.85,"Pocillopora","0",7.11,"survived",0.846753246753247,"2020_2022",2.21403980253978
"E2B","6","1","Pocillopora","0  1  ",141.67,NA,"",0,"died",NA,"2020_2022",13.4305564405437
"E2B","6","4","Pocillopora","3  ",54.9,"Pocillopora","1  ",53.32,"survived",-0.0287795992714025,"2020_2022",8.36067287997566
"E2B","6","9","Pocillopora","13  ",193.38,"Pocillopora","7  ",121.8,"survived",-0.370152032268073,"2020_2022",15.6913690658555
"E2B","6","11","Pocillopora","4  ",244.68,"Pocillopora","3  ",197.3,"survived",-0.193640673532777,"2020_2022",17.6503895652702
"E2B","6","14","Pocillopora","5  ",24.7,NA,"",0,"died",NA,"2020_2022",5.60794229240624
"E2B","6","20","Pocillopora","11  ",148.35,"Pocillopora","14  ",142.21,"survived",-0.0413886080215705,"2020_2022",13.7435470844124
"E2B","6","21","Pocillopora","6  ",230.08,"Pocillopora","4  ",142.46,"survived",-0.380824061196106,"2020_2022",17.1156932215048
"E2B","6","23","Pocillopora","7  ",223.89,"Pocillopora","6  ",60.97,"survived",-0.727678770824959,"2020_2022",16.8838858581416
"E2B","6","24","Pocillopora","8  ",131.93,"Pocillopora","10  11  12  13  ",16.51,"survived",-0.874857879178352,"2020_2022",12.9606517250063
"E2B","6","27","Pocillopora","9  ",53.82,"Pocillopora","5  ",74.04,"survived",0.375696767001115,"2020_2022",8.27802828562735
"E2B","6","28","Pocillopora","10  ",35.48,NA,"",0,"died",NA,"2020_2022",6.72120071469403
"E2B","6","32","Acropora","2  ",19.07,NA,"",0,"died",NA,"2020_2022",4.92754280733304
"E2B","6","33","Pocillopora","17  ",19.24,"Pocillopora","0  ",24.61,"survived",0.279106029106029,"2020_2022",4.94945742892133
"E2B","6","35","Pocillopora","16  ",30.62,NA,"",0,"died",NA,"2020_2022",6.24392463597942
"E2B","6","36","Acropora","12  ",3.97,"Acropora","8  ",7.58,"survived",0.909319899244332,"2020_2022",2.248279562821
"E2B","6","37","Acropora","14  ",6.3,"Acropora","9  ",29.73,"survived",3.71904761904762,"2020_2022",2.83220923164789
"E2B","6","38","Pocillopora","15  ",0.62,"Pocillopora","2  ",10.3,"survived",15.6129032258065,"2020_2022",0.888486644658096
"E2B","7","0","Pocillopora","1  2  ",164.37,NA,NA,0,"died",NA,"2020_2022",14.4665954518718
"E2B","7","3","Acropora","0  ",333.15,"Acropora","0",358.14,"survived",0.075011256190905,"2020_2022",20.5956246404065
"E2B","7","13","Pocillopora","12  ",28.21,NA,NA,0,"died",NA,"2020_2022",5.99317007575948
"E2B","7","16","Pocillopora","10  ",144.83,NA,NA,0,"died",NA,"2020_2022",13.5795170482604
"E2B","7","17","Pocillopora","9  ",38.81,NA,NA,0,"died",NA,"2020_2022",7.02953958173447
"E2B","7","18","Pocillopora","8  ",150.04,"Pocillopora","2",165.95,"survived",0.10603838976273,"2020_2022",13.8216084914913
"E2B","7","20","Pocillopora","19  ",18.94,NA,NA,0,"died",NA,"2020_2022",4.91071858054236
"E2B","7","32","Pocillopora","4  ",225.48,NA,NA,0,"died",NA,"2020_2022",16.9437319545277
"E2B","7","35","Pocillopora","5  ",25.38,NA,NA,0,"died",NA,"2020_2022",5.68461253256354
"E2B","7","37","Pocillopora","13  14  ",5.13,NA,NA,0,"died",NA,"2020_2022",2.55572276753395
"E2B","7","39","Pocillopora","16  ",90.69,"Pocillopora","6",16.81,"survived",-0.814643290329695,"2020_2022",10.7457012015053
"E2B","7","40","Pocillopora","15  ",65.27,NA,NA,0,"died",NA,"2020_2022",9.1161584609343
"E2B","7","41","Acropora","20  ",39.4,NA,NA,0,"died",NA,"2020_2022",7.08277050754614
"E2B","7","47","Pocillopora","6  ",8.89,NA,NA,0,"died",NA,"2020_2022",3.36438695050014
"E2B","7","50","Pocillopora","3  ",28.82,NA,NA,0,"died",NA,"2020_2022",6.05762029837356
"E2B","7","51","Acropora","7  ",1.19,"Acropora","4",8.08,"survived",5.78991596638656,"2020_2022",1.23091634899974
"E2B","7","52","Pocillopora","11  ",62.47,NA,NA,0,"died",NA,"2020_2022",8.91847937484892
"E2B","7","53","Pocillopora","17  ",1.97,NA,NA,0,"died",NA,"2020_2022",1.58375563239039
"E2B","7","54","Acropora","18  ",1.22,"Acropora","3",22.33,"survived",17.3032786885246,"2020_2022",1.2463355264843
"E2B","7","55","Acropora","21  ",1.99,"Acropora","1",10.86,"survived",4.4572864321608,"2020_2022",1.59177469951717
"E2B","8","0","Pocillopora","0  ",203.45,"Pocillopora","0  1  ",134.42,"survived",-0.339297124600639,"2020_2022",16.0947378163289
"E2B","8","6","Acropora","2  ",210.96,"Acropora","13  ",294.54,"survived",0.396188850967008,"2020_2022",16.3891004743192
"E2B","8","7","Pocillopora","19  ",63.15,NA,"",0,"died",NA,"2020_2022",8.96688782410182
"E2B","8","9","Pocillopora","3  ",52.52,NA,"",0,"died",NA,"2020_2022",8.17744097438134
"E2B","8","10","Pocillopora","1  9  10  ",47.5,NA,"",0,"died",NA,"2020_2022",7.77681672504375
"E2B","8","12","Pocillopora","8  ",26.76,NA,"",0,"died",NA,"2020_2022",5.8371131749447
"E2B","8","13","Pocillopora","7  ",34.26,NA,"",0,"died",NA,"2020_2022",6.60463373720501
"E2B","8","15","Pocillopora","6  ",60.77,"Pocillopora","5  ",74.18,"survived",0.220668092808952,"2020_2022",8.79629280626537
"E2B","8","16","Pocillopora","15  ",52.88,NA,"",0,"died",NA,"2020_2022",8.20541937536379
"E2B","8","21","Pocillopora","16  ",113.19,"Pocillopora","6  ",39.01,"survived",-0.655358247194982,"2020_2022",12.0049149963077
"E2B","8","23","Pocillopora","17  ",49.5,NA,"",0,"died",NA,"2020_2022",7.93885114260184
"E2B","8","27","Pocillopora","11  ",238.88,"Pocillopora","9  ",64.72,"survived",-0.72906898861353,"2020_2022",17.4399387168171
"E2B","8","31","Acropora","13  20  ",8.3,NA,"",0,"died",NA,"2020_2022",3.25082885143187
"E2B","8","32","Pocillopora","12  ",55.26,NA,"",0,"died",NA,"2020_2022",8.38804013116682
"E2B","8","33","Pocillopora","4  ",5.3,"Pocillopora","2  ",17.82,"survived",2.3622641509434,"2020_2022",2.59772392434153
"E2B","8","34","Acropora","5  ",3.73,"Acropora","11  ",8.04,"survived",1.15549597855228,"2020_2022",2.17926214620044
"E2B","8","35","Pocillopora","14  ",17.34,"Pocillopora","7  ",7.41,"survived",-0.572664359861592,"2020_2022",4.69872043281016
"E2B","8","36","Pocillopora","18  ",5.72,"Pocillopora","10  ",27.35,"survived",3.78146853146853,"2020_2022",2.69869045944234
"E2B","9","2","Pocillopora","13  ",109.96,"Pocillopora","2",47.9,"survived",-0.564387049836304,"2020_2022",11.832388615114
"E2B","9","3","Acropora","15  14  37  ",18.78,"Acropora","3",27.55,"survived",0.466986155484558,"2020_2022",4.88993237684596
"E2B","9","4","Pocillopora","22  ",19.42,NA,NA,0,"died",NA,"2020_2022",4.97255587789186
"E2B","9","8","Pocillopora","12  ",206.38,NA,NA,0,"died",NA,"2020_2022",16.2102182971866
"E2B","9","9","Pocillopora","11  ",251.21,"Pocillopora","10",189.23,"survived",-0.246725846900999,"2020_2022",17.8843648484625
"E2B","9","11","Pocillopora","5  6  ",95.57,"Pocillopora","12",10.87,"survived",-0.886261379093858,"2020_2022",11.0310245802618
"E2B","9","13","Pocillopora","3  ",163.52,"Pocillopora","6",55.42,"survived",-0.661081213307241,"2020_2022",14.4291417054201
"E2B","9","15","Pocillopora","9  ",128.84,NA,NA,0,"died",NA,"2020_2022",12.8079734128268
