date,site,depth,plate,family,position,number,comment
01.12.00,Vaipahu,06m,5,Acroporidae,Dessous,1,
01.12.00,Vaipahu,06m,5,Cassés,Dessous,2,
01.12.00,Vaipahu,06m,5,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,06m,5,Poritidae,Dessous,1,
01.12.00,Vaipahu,06m,6,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,7,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,06m,8,Cassés,Dessous,2,
01.12.00,Vaipahu,06m,8,Cassés,Dessus,1,
01.12.00,Vaipahu,06m,8,Pocilloporidae,Bords,1,
01.12.00,Vaipahu,06m,8,Pocilloporidae,Dessous,9,
01.12.00,Vaipahu,06m,8,Poritidae,Bords,1,
01.12.00,Vaipahu,06m,8,Poritidae,Dessous,2,
01.12.00,Vaipahu,06m,9,Acroporidae,Bords,1,
01.12.00,Vaipahu,06m,9,Acroporidae,Dessous,1,
01.12.00,Vaipahu,06m,9,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,9,Pocilloporidae,Bords,2,
01.12.00,Vaipahu,06m,9,Pocilloporidae,Dessous,12,
01.12.00,Vaipahu,06m,9,Pocilloporidae,Dessus,2,
01.12.00,Vaipahu,06m,10,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,10,Pocilloporidae,Dessous,9,
01.12.00,Vaipahu,06m,10,Poritidae,Bords,1,
01.12.00,Vaipahu,06m,10,Poritidae,Dessous,2,
01.12.00,Vaipahu,06m,11,Cassés,Dessous,2,
01.12.00,Vaipahu,06m,11,Pocilloporidae,Bords,3,
01.12.00,Vaipahu,06m,11,Pocilloporidae,Dessous,6,
01.12.00,Vaipahu,06m,11,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,06m,11,Poritidae,Bords,2,
01.12.00,Vaipahu,06m,12,Cassés,Bords,1,
01.12.00,Vaipahu,06m,12,Pocilloporidae,Bords,10,
01.12.00,Vaipahu,06m,12,Pocilloporidae,Dessous,3,
01.12.00,Vaipahu,06m,12,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,06m,12,Poritidae,Bords,3,
01.12.00,Vaipahu,06m,12,Poritidae,Dessous,1,
01.12.00,Vaipahu,06m,12,Poritidae,Dessus,1,
01.12.00,Vaipahu,06m,13,,,,Plaque absente
01.12.00,Vaipahu,06m,14,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,14,Cassés,Dessus,1,
01.12.00,Vaipahu,06m,14,Pocilloporidae,Bords,4,
01.12.00,Vaipahu,06m,14,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,06m,14,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,06m,14,Poritidae,Bords,2,
01.12.00,Vaipahu,06m,14,Poritidae,Dessous,1,
01.12.00,Vaipahu,06m,15,Acroporidae,Dessous,1,
01.12.00,Vaipahu,06m,15,Cassés,Bords,3,
01.12.00,Vaipahu,06m,15,Cassés,Dessus,1,
01.12.00,Vaipahu,06m,15,Pocilloporidae,Bords,8,
01.12.00,Vaipahu,06m,15,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,06m,16,Cassés,Bords,2,
01.12.00,Vaipahu,06m,16,Pocilloporidae,Bords,8,
01.12.00,Vaipahu,06m,16,Pocilloporidae,Dessous,5,
01.12.00,Vaipahu,06m,16,Poritidae,Dessous,3,
01.12.00,Vaipahu,06m,17,,,,Plaque absente
01.12.00,Vaipahu,06m,18,Autres,Dessous,1,
01.12.00,Vaipahu,06m,18,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,18,Pocilloporidae,Dessous,8,
01.12.00,Vaipahu,06m,18,Poritidae,Dessous,2,
01.12.00,Vaipahu,06m,19,Cassés,Dessus,2,
01.12.00,Vaipahu,06m,19,Pocilloporidae,Dessous,3,
01.12.00,Vaipahu,06m,19,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,06m,20,Cassés,Dessous,1,
01.12.00,Vaipahu,06m,20,Cassés,Dessus,1,
01.12.00,Vaipahu,06m,20,Pocilloporidae,Bords,9,
01.12.00,Vaipahu,06m,20,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,06m,20,Poritidae,Bords,2,
01.12.00,Vaipahu,06m,20,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,21,Acroporidae,Dessous,1,
01.12.00,Vaipahu,12m,21,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,12m,21,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,12m,21,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,22,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,12m,22,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,23,Acroporidae,Dessous,1,
01.12.00,Vaipahu,12m,23,Cassés,Dessus,1,
01.12.00,Vaipahu,12m,23,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,12m,23,Poritidae,Dessous,2,
01.12.00,Vaipahu,12m,24,Poritidae,Bords,1,
01.12.00,Vaipahu,12m,24,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,25,Acroporidae,Dessous,1,
01.12.00,Vaipahu,12m,25,Cassés,Dessous,1,
01.12.00,Vaipahu,12m,25,Pocilloporidae,Dessous,8,
01.12.00,Vaipahu,12m,25,Poritidae,Dessous,3,
01.12.00,Vaipahu,12m,26,Cassés,Bords,1,
01.12.00,Vaipahu,12m,27,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,28,Cassés,Dessus,1,
01.12.00,Vaipahu,12m,28,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,12m,28,Poritidae,Dessous,4,
01.12.00,Vaipahu,12m,29,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,12m,29,Pocilloporidae,Dessus,3,
01.12.00,Vaipahu,12m,30,Cassés,Dessous,1,
01.12.00,Vaipahu,12m,30,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,12m,31,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,12m,31,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,32,Acroporidae,Dessous,1,
01.12.00,Vaipahu,12m,32,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,12m,32,Poritidae,Dessous,1,
01.12.00,Vaipahu,12m,33,Pocilloporidae,Dessous,7,
01.12.00,Vaipahu,12m,33,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,12m,34,Autres,,0,
01.12.00,Vaipahu,12m,35,Acroporidae,Bords,2,
01.12.00,Vaipahu,12m,35,Pocilloporidae,Bords,2,
01.12.00,Vaipahu,12m,35,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,12m,35,Pocilloporidae,Dessus,2,
01.12.00,Vaipahu,12m,35,Poritidae,Bords,2,
01.12.00,Vaipahu,12m,35,Poritidae,Dessous,2,
01.12.00,Vaipahu,12m,36,Autres,,0,
01.12.00,Vaipahu,12m,37,Cassés,Dessous,1,
01.12.00,Vaipahu,12m,37,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,12m,37,Poritidae,Dessous,2,
01.12.00,Vaipahu,12m,38,Cassés,Dessous,1,
01.12.00,Vaipahu,12m,39,Autres,,0,
01.12.00,Vaipahu,12m,40,Acroporidae,Bords,1,
01.12.00,Vaipahu,12m,40,Pocilloporidae,Bords,5,
01.12.00,Vaipahu,12m,40,Pocilloporidae,Dessous,3,
01.12.00,Vaipahu,12m,40,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,12m,40,Poritidae,Bords,2,
01.12.00,Vaipahu,12m,40,Poritidae,Dessous,1,
01.12.00,Vaipahu,18m,41,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,41,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,42,Cassés,Dessous,1,
01.12.00,Vaipahu,18m,42,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,42,Pocilloporidae,Dessous,12,
01.12.00,Vaipahu,18m,42,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,42,Poritidae,Dessous,2,
01.12.00,Vaipahu,18m,43,Cassés,Dessous,2,
01.12.00,Vaipahu,18m,43,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,18m,43,Pocilloporidae,Dessus,3,
01.12.00,Vaipahu,18m,44,Pocilloporidae,Bords,1,
01.12.00,Vaipahu,18m,45,Acroporidae,Dessous,2,
01.12.00,Vaipahu,18m,45,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,45,Pocilloporidae,Bords,3,
01.12.00,Vaipahu,18m,45,Pocilloporidae,Dessous,10,
01.12.00,Vaipahu,18m,45,Poritidae,Dessous,4,
01.12.00,Vaipahu,18m,46,Cassés,Dessous,1,
01.12.00,Vaipahu,18m,46,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,46,Pocilloporidae,Dessous,3,
01.12.00,Vaipahu,18m,47,Pocilloporidae,Dessous,14,
01.12.00,Vaipahu,18m,47,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,47,Poritidae,Dessous,1,
01.12.00,Vaipahu,18m,48,Cassés,Dessous,2,
01.12.00,Vaipahu,18m,48,Pocilloporidae,Bords,1,
01.12.00,Vaipahu,18m,48,Pocilloporidae,Dessous,9,
01.12.00,Vaipahu,18m,48,Poritidae,Dessous,1,
01.12.00,Vaipahu,18m,49,Pocilloporidae,Dessous,6,
01.12.00,Vaipahu,18m,49,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,50,Acroporidae,Dessous,1,
01.12.00,Vaipahu,18m,50,Cassés,Bords,1,
01.12.00,Vaipahu,18m,50,Pocilloporidae,Bords,6,
01.12.00,Vaipahu,18m,50,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,18m,50,Pocilloporidae,Dessus,2,
01.12.00,Vaipahu,18m,50,Poritidae,Bords,1,
01.12.00,Vaipahu,18m,51,Autres,,0,
01.12.00,Vaipahu,18m,52,Autres,Dessus,1,
01.12.00,Vaipahu,18m,52,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,52,Pocilloporidae,Dessous,2,
01.12.00,Vaipahu,18m,52,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,53,Cassés,Dessous,1,
01.12.00,Vaipahu,18m,53,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,53,Pocilloporidae,Dessous,6,
01.12.00,Vaipahu,18m,53,Poritidae,Dessous,1,
01.12.00,Vaipahu,18m,54,Pocilloporidae,Dessous,3,
01.12.00,Vaipahu,18m,54,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,55,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,55,Pocilloporidae,Bords,1,
01.12.00,Vaipahu,18m,55,Pocilloporidae,Dessous,4,
01.12.00,Vaipahu,18m,55,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,56,Pocilloporidae,Dessous,1,
01.12.00,Vaipahu,18m,57,Cassés,Dessus,2,
01.12.00,Vaipahu,18m,57,Pocilloporidae,Dessous,4,
01.12.00,Vaipahu,18m,57,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,58,Pocilloporidae,Bords,1,
01.12.00,Vaipahu,18m,58,Pocilloporidae,Dessous,7,
01.12.00,Vaipahu,18m,58,Pocilloporidae,Dessus,1,
01.12.00,Vaipahu,18m,59,Pocilloporidae,Bords,2,
01.12.00,Vaipahu,18m,59,Poritidae,Dessous,1,
01.12.00,Vaipahu,18m,60,Cassés,Dessus,1,
01.12.00,Vaipahu,18m,60,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,61,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,62,Autres,,0,
01.12.00,Tiahura,06m,63,Cassés,Dessus,1,
01.12.00,Tiahura,06m,63,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,64,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,06m,65,Cassés,Dessous,1,
01.12.00,Tiahura,06m,65,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,65,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,06m,65,Poritidae,Dessous,2,
01.12.00,Tiahura,06m,66,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,67,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,67,Pocilloporidae,Dessous,4,
01.12.00,Tiahura,06m,68,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,06m,69,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,06m,70,Pocilloporidae,Bords,2,
01.12.00,Tiahura,06m,70,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,06m,70,Poritidae,Bords,2,
01.12.00,Tiahura,06m,70,Poritidae,Dessous,1,
01.12.00,Tiahura,06m,71,Cassés,Dessous,1,
01.12.00,Tiahura,06m,71,Pocilloporidae,Bords,2,
01.12.00,Tiahura,06m,71,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,06m,71,Poritidae,Dessous,1,
01.12.00,Tiahura,06m,72,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,72,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,06m,73,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,74,Pocilloporidae,Dessous,4,
01.12.00,Tiahura,06m,75,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,75,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,75,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,06m,75,Poritidae,Bords,3,
01.12.00,Tiahura,06m,75,Poritidae,Dessous,1,
01.12.00,Tiahura,06m,76,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,76,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,76,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,06m,77,Cassés,Dessus,1,
01.12.00,Tiahura,06m,77,Pocilloporidae,Bords,7,
01.12.00,Tiahura,06m,77,Pocilloporidae,Dessous,15,
01.12.00,Tiahura,06m,77,Poritidae,Bords,7,
01.12.00,Tiahura,06m,77,Poritidae,Dessous,5,
01.12.00,Tiahura,06m,78,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,78,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,06m,78,Poritidae,Dessous,1,
01.12.00,Tiahura,06m,79,Pocilloporidae,Bords,10,
01.12.00,Tiahura,06m,79,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,06m,79,Pocilloporidae,Dessus,3,
01.12.00,Tiahura,06m,79,Poritidae,Bords,1,
01.12.00,Tiahura,06m,80,Pocilloporidae,Bords,1,
01.12.00,Tiahura,06m,80,Pocilloporidae,Dessous,4,
01.12.00,Tiahura,06m,80,Poritidae,Bords,1,
01.12.00,Tiahura,12m,81,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,12m,81,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,82,Poritidae,Bords,6,
01.12.00,Tiahura,12m,82,Poritidae,Dessous,1,
01.12.00,Tiahura,12m,83,Acroporidae,Dessous,1,
01.12.00,Tiahura,12m,83,Cassés,Dessous,1,
01.12.00,Tiahura,12m,83,Pocilloporidae,Dessous,4,
01.12.00,Tiahura,12m,83,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,84,Acroporidae,Dessous,1,
01.12.00,Tiahura,12m,84,Pocilloporidae,Bords,1,
01.12.00,Tiahura,12m,84,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,12m,84,Poritidae,Dessous,1,
01.12.00,Tiahura,12m,85,Acroporidae,Dessous,1,
01.12.00,Tiahura,12m,85,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,12m,86,Pocilloporidae,Dessous,9,
01.12.00,Tiahura,12m,87,Cassés,Dessous,1,
01.12.00,Tiahura,12m,87,Pocilloporidae,Bords,1,
01.12.00,Tiahura,12m,87,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,12m,87,Poritidae,Dessous,1,
01.12.00,Tiahura,12m,88,Autres,,0,
01.12.00,Tiahura,12m,89,Cassés,Dessous,1,
01.12.00,Tiahura,12m,89,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,12m,89,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,90,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,91,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,12m,91,Poritidae,Dessous,3,
01.12.00,Tiahura,12m,92,Pocilloporidae,Dessous,5,
01.12.00,Tiahura,12m,92,Poritidae,Dessous,1,
01.12.00,Tiahura,12m,93,Acroporidae,Dessous,1,
01.12.00,Tiahura,12m,93,Cassés,Dessous,1,
01.12.00,Tiahura,12m,93,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,12m,93,Poritidae,Bords,1,
01.12.00,Tiahura,12m,93,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,94,Acroporidae,Dessous,1,
01.12.00,Tiahura,12m,94,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,12m,95,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,12m,95,Pocilloporidae,Dessus,2,
01.12.00,Tiahura,12m,95,Poritidae,Dessous,2,
01.12.00,Tiahura,12m,96,Pocilloporidae,Bords,3,
01.12.00,Tiahura,12m,97,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,12m,98,Acroporidae,Dessous,4,
01.12.00,Tiahura,12m,98,Pocilloporidae,Dessous,9,
01.12.00,Tiahura,12m,98,Poritidae,Dessous,1,
01.12.00,Tiahura,12m,99,,,,Plaque absente
01.12.00,Tiahura,12m,100,Cassés,Dessous,1,
01.12.00,Tiahura,12m,100,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,12m,100,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,18m,101,Acroporidae,Dessous,1,
01.12.00,Tiahura,18m,101,Cassés,Dessous,3,
01.12.00,Tiahura,18m,101,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,18m,101,Poritidae,Dessous,2,
01.12.00,Tiahura,18m,102,Autres,,0,
01.12.00,Tiahura,18m,103,Poritidae,Bords,2,
01.12.00,Tiahura,18m,104,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,18m,105,Pocilloporidae,Dessous,3,
01.12.00,Tiahura,18m,106,Cassés,Dessus,1,
01.12.00,Tiahura,18m,107,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,18m,107,Poritidae,Dessous,1,
01.12.00,Tiahura,18m,108,Pocilloporidae,Dessous,5,
01.12.00,Tiahura,18m,109,Pocilloporidae,Bords,2,
01.12.00,Tiahura,18m,109,Pocilloporidae,Dessous,8,
01.12.00,Tiahura,18m,110,Acroporidae,Dessous,1,
01.12.00,Tiahura,18m,110,Pocilloporidae,Dessous,5,
01.12.00,Tiahura,18m,110,Poritidae,Dessous,1,
01.12.00,Tiahura,18m,111,Pocilloporidae,Dessous,5,
01.12.00,Tiahura,18m,111,Poritidae,Dessous,1,
01.12.00,Tiahura,18m,112,Pocilloporidae,Bords,1,
01.12.00,Tiahura,18m,112,Pocilloporidae,Dessus,1,
01.12.00,Tiahura,18m,112,Poritidae,Bords,1,
01.12.00,Tiahura,18m,113,Acroporidae,Bords,1,
01.12.00,Tiahura,18m,113,Cassés,Bords,1,
01.12.00,Tiahura,18m,113,Pocilloporidae,Bords,2,
01.12.00,Tiahura,18m,114,Acroporidae,Bords,1,
01.12.00,Tiahura,18m,114,Cassés,Dessus,1,
01.12.00,Tiahura,18m,114,Pocilloporidae,Bords,1,
01.12.00,Tiahura,18m,114,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,18m,115,Acroporidae,Dessous,1,
01.12.00,Tiahura,18m,115,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,18m,115,Poritidae,Dessous,1,
01.12.00,Tiahura,18m,116,Pocilloporidae,Dessous,2,
01.12.00,Tiahura,18m,117,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,18m,117,Poritidae,Dessous,1,
01.12.00,Tiahura,18m,118,Pocilloporidae,Bords,3,
01.12.00,Tiahura,18m,118,Pocilloporidae,Dessous,5,
01.12.00,Tiahura,18m,118,Poritidae,Bords,2,
01.12.00,Tiahura,18m,119,Pocilloporidae,Bords,3,
01.12.00,Tiahura,18m,119,Pocilloporidae,Dessous,1,
01.12.00,Tiahura,18m,119,Poritidae,Dessus,1,
01.12.00,Tiahura,18m,120,Cassés,Bords,1,
01.12.00,Tiahura,18m,120,Pocilloporidae,Bords,3,
01.12.00,Tiahura,18m,120,Pocilloporidae,Dessous,6,
01.12.00,Tiahura,18m,120,Pocilloporidae,Dessus,2,
01.12.00,Haapiti,12m,121,Cassés,Dessus,1,
01.12.00,Haapiti,06m,121,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,06m,121,Poritidae,Dessus,1,
01.12.00,Haapiti,06m,122,Autres,,0,
01.12.00,Haapiti,06m,123,Autres,,0,
01.12.00,Haapiti,06m,124,Autres,,0,
01.12.00,Haapiti,06m,125,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,06m,126,Pocilloporidae,Dessus,1,
01.12.00,Haapiti,06m,127,Pocilloporidae,Bords,2,
01.12.00,Haapiti,06m,127,Pocilloporidae,Dessous,2,
01.12.00,Haapiti,06m,127,Poritidae,Bords,2,
01.12.00,Haapiti,06m,128,Autres,,0,
01.12.00,Haapiti,06m,129,Autres,,0,
01.12.00,Haapiti,06m,130,Pocilloporidae,Dessous,3,
01.12.00,Haapiti,06m,130,Poritidae,Dessous,2,
01.12.00,Haapiti,06m,131,Cassés,Dessous,1,
01.12.00,Haapiti,06m,132,Pocilloporidae,Dessous,3,
01.12.00,Haapiti,06m,132,Poritidae,Bords,1,
01.12.00,Haapiti,06m,132,Poritidae,Dessous,1,
01.12.00,Haapiti,06m,133,Pocilloporidae,Dessous,2,
01.12.00,Haapiti,06m,133,Poritidae,Dessous,1,
01.12.00,Haapiti,06m,134,Acroporidae,Dessous,1,
01.12.00,Haapiti,06m,134,Pocilloporidae,Dessous,15,
01.12.00,Haapiti,06m,135,Pocilloporidae,Bords,1,
01.12.00,Haapiti,06m,135,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,06m,135,Pocilloporidae,Dessus,2,
01.12.00,Haapiti,06m,136,Cassés,Dessus,1,
01.12.00,Haapiti,06m,136,Pocilloporidae,Bords,1,
01.12.00,Haapiti,06m,137,Acroporidae,Dessous,3,
01.12.00,Haapiti,06m,137,Pocilloporidae,Dessous,11,
01.12.00,Haapiti,06m,137,Poritidae,Dessous,1,
01.12.00,Haapiti,06m,138,Autres,,0,
01.12.00,Haapiti,06m,139,Autres,,0,
01.12.00,Haapiti,06m,140,Autres,,0,
01.12.00,Haapiti,12m,141,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,12m,142,Cassés,Dessus,1,
01.12.00,Haapiti,12m,142,Pocilloporidae,Bords,1,
01.12.00,Haapiti,12m,143,Pocilloporidae,Dessous,4,
01.12.00,Haapiti,12m,144,Pocilloporidae,Dessous,2,
01.12.00,Haapiti,12m,144,Poritidae,Dessous,2,
01.12.00,Haapiti,12m,145,Pocilloporidae,Dessus,1,
01.12.00,Haapiti,12m,146,Cassés,Bords,1,
01.12.00,Haapiti,12m,146,Pocilloporidae,Dessous,2,
01.12.00,Haapiti,12m,147,Cassés,Dessus,1,
01.12.00,Haapiti,12m,147,Poritidae,Dessous,1,
01.12.00,Haapiti,12m,148,Pocilloporidae,Dessous,2,
01.12.00,Haapiti,12m,149,Autres,,0,
01.12.00,Haapiti,12m,150,Cassés,Dessus,1,
01.12.00,Haapiti,12m,151,Cassés,Dessous,1,
01.12.00,Haapiti,12m,151,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,12m,151,Poritidae,Dessous,1,
01.12.00,Haapiti,12m,152,Autres,,0,
01.12.00,Haapiti,12m,153,Autres,,0,
01.12.00,Haapiti,12m,154,Pocilloporidae,Bords,3,
01.12.00,Haapiti,12m,155,Pocilloporidae,Dessus,2,
01.12.00,Haapiti,12m,156,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,12m,157,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,12m,157,Pocilloporidae,Dessus,1,
01.12.00,Haapiti,12m,158,Autres,,0,
01.12.00,Haapiti,12m,159,Cassés,Dessus,2,
01.12.00,Haapiti,12m,159,Pocilloporidae,Dessous,1,
01.12.00,Haapiti,12m,160,Cassés,Dessus,1,
01.12.00,Haapiti,12m,160,Poritidae,Dessous,1,
01.12.00,Haapiti,18m,161,Pocilloporidae,Dessus,1,
01.12.00,Haapiti,18m,162,Pocilloporidae,Bords,2,
01.12.00,Haapiti,18m,162,Poritidae,Bords,1,
